movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho
MOV-01097,B-023,MSC-ALPHA,R-02,MUELLE-F,MAIZ,ROTTERDAM,2023-05-17,8:13,19-05-2023,10:25,4459.14,10.1,12,RECHAZADO
MOV-01098,B-024,CMA-ROSARIO,R-01,MUELLE-B,ACEITE,BUENOS AIRES,2023-09-08,0:51,2023-09-09,05:46 PM,3676.65,10.4,15,DESPACHADO
MOV-01099,B-012,,R-01,MUELLE-C,MAIZ,SAO PAULO,2024-03-03,16:39,04-03-2024,14:03,4935.89,12.0,10,PENDIENTE
MOV-01100,B-031,MSC-GENOVA,R-03,muelle  c!!,CONTENEDORES,BUENOS AIRES,32/13/2021,6:02,2024-08-11,05:18 PM,5267.25,10.0,15,DESPACHADO
MOV-01101,B-030,MAERSK-LIMA,R-05,MUELLE-D,TRIGO,MONTEVIDEO,2022-06-27,9:15,2022-06-28,4:04,4896.08,13.2,10,DESPACHADO
MOV-01102,B-004,ZIM-DELTA,R-07,MUELLE-F,MINERALES,SANTA FE,2020-01-16,11:57,2020-01-18,1:47,3999.93,12.7,10,PENDIENTE
MOV-01103,B-015,ZIM-DELTA,R-01,MUELLE-F,ACEITE,VALPARAISO,2024-11-18,13:21,2024-11-21,6:20,4813.78,7.4,10,
MOV-01104,B-003,YANG-MING,R-02,MUELLE-F,SOJA,SHANGHAI,2020-07-20,1:38,2020-07-21,14:43,4702.16,,12,EN_REVISION
MOV-01105,B-017,ZIM-DELTA,R-08,MUELLE-D,GRANOS,MONTEVIDEO,2021-07-06,14:03,2021-07-07,16:27,5039.83,11.6,15,DESPACHADO
MOV-01106,B-025,YANG-ESTE,R-08,MUELLE-C,GRANOS,SHANGHAI,2024-05-04,18:15,2024-05-05,2:18 AM,3033.35,12.2,15,
MOV-01107,B-039,PIL-SANTA,R-05,MUELLE-A,CONTENEDORES,SHANGHAI,2024-02-24,10:36,25-02-2024,11:34,7181.14,9.4,10,EN_REVISION
MOV-01108,B-008,@#$%,R-03,MUELLE-D,GRANOS,MONTEVIDEO,32/13/2021,17:27,2020-09-08,10:05 PM,5519.86,,10,RECHAZADO
MOV-01109,B-026,HAPAG-RIO,R-01,MUELLE-C,MINERALES,HAMBURG,2021-07-22,21:37,2021-07-25,2:41,6248.64,7.8,10,RECHAZADO
MOV-01110,B-037,MAERSK-LIMA,R-03,MUELLE-B,GRANOS,SHANGHAI,2024-10-18,23:53,2024-10-21,10:40,6131.23,11.5,10,DESPACHADO
MOV-01111,B-032,PIL-SANTA,R-08,MUELLE-C,MINERALES,HAMBURG,2023-09-27,21:21,2023-09-29,23:40,2561.03,18.2,15,PENDIENTE
MOV-01112,B-037,COSCO-STAR,R-07,MUELLE-E,TRIGO,SAO PAULO,32/13/2021,7:48,2020-06-08,2:59,5022.99,12.8,15,EN_REVISION
MOV-01113,B-031,ONE-PLATA,R-02,MUELLE-A,MAIZ,MONTEVIDEO,2021-08-17,23:23,2021-08-18,16:38,3508.01,9.6,10,RECHAZADO
MOV-01114,B-004,MSC-ALPHA,R-06,MUELLE-D,MINERALES,HAMBURG,2023-10-02,9:13,2023-10-04,6:56,4216.9,,10,DESPACHADO
MOV-01115,B-024,CMA-LITORAL,R-06,MUELLE-D,MAIZ,VALPARAISO,2022-02-12,14:00,2022-02-15,17:02,5172.36,97.5,15,PENDIENTE
MOV-01116,B-038,CMA-ROSARIO,R-02,MUELLE-A,SOJA,BUENOS AIRES,2020-08-20,6:09,2020-08-21,13:24,2833.89,7.4,15,RECHAZADO
MOV-01117,B-011,COSCO-TIGRE,R-03,MUELLE-C,ACEITE,SHANGHAI,2020-09-09,7:21,2020-09-10,10:33 PM,4381.74,12.9,10,EN_REVISION
MOV-01118,B-017,HAPAG-SUR,R-01,MUELLE-F,GRANOS,ROTTERDAM,2022-12-12,2:03,2022-12-14,9:08,5259.92,9.8,15,DESPACHADO
MOV-01119,B-028,PIL-SANTA,R-02,MUELLE-E,ACEITE,VALPARAISO,2022-03-13,11:46,2022-03-13,19:31,5643.15,16.2,12,DESPACHADO
MOV-01120,B-020,PIL-OESTE,R-03,MUELLE-B,SOJA,BUENOS AIRES,2023-05-29,8:32,2023-05-30,17:55,4584.92,,15,DESPACHADO
MOV-01121,B-007,CMA-LITORAL,R-05,MUELLE-A,MAIZ,SANTA FE,2022-11-17,16:25,2022-11-19,5:23,4617.38,8.9,15,EN_REVISION
MOV-01122,B-021,ONE-PARANA,R-03,MUELLE-F,SOJA,SANTA FE,2024-12-12,4:13,2024-12-12,12:49,5348.84,12.6,12,DESPACHADO
MOV-01123,B-016,HAPAG-RIO,R-01,MUELLE-B,ACEITE,SAO PAULO,32/13/2021,1:52,2024-06-28,1:46,5806.3,15.1,12,EN_REVISION
MOV-01124,B-032,HAPAG-SUR,R-03,MUELLE-A,GRANOS,HAMBURG,2020-04-16,0:15,2020-04-17,7:14,5433.31,14.2,15,EN_REVISION
MOV-01125,B-028,ZIM-NORTE,R-04,MUELLE-E,MAIZ,HAMBURG,2023-12-31,7:37,2024-01-02,12:04 PM,5045.87,4.6,15,RECHAZADO
MOV-01126,B-003,PIL-SANTA,,MUELLE-F,TRIGO,SHANGHAI,2023-06-11,19:23,2023-06-13,22:45,5126.73,9.8,15,
MOV-01127,B-036,ZIM-NORTE,R-05,MUELLE-E,HARINA,ROTTERDAM,2022-05-02,22:26,2022-05-03,9:37,5266.41,8.8,15,PENDIENTE
MOV-01128,B-013,EVER-GLORY,R-06,MUELLE-E,SOJA,SHANGHAI,11/11/2023,11:07,2023-11-12,14:06,6019.66,182.4,15,EN_REVISION
MOV-01129,B-010,CMA-ROSARIO,R-04,MUELLE-C,MAIZ,ROTTERDAM,2024-11-13,1:45,2024-11-14,17:58,6167.0,7.6,12,RECHAZADO
MOV-01130,B-021,CMA-ROSARIO,R-02,MUELLE-A,MAIZ,HAMBURG,2024-12-30,AB:CD,2024-12-30,5:38,6192.08,11.0,12,
MOV-01131,B-035,MAERSK-LIMA,R-01,MUELLE-B,CONTENEDORES,VALPARAISO,2020-09-21,2:32,22-09-2020,2:21,4609.09,7.6,10,EN_REVISION
MOV-01132,B-031,MSC-GENOVA,R-04,MUELLE-F,MAIZ,SANTA FE,2021-06-07,6:46,2021-06-08,04:43 AM,5395.42,14.4,12,EN_REVISION
MOV-01133,B-031,CMA-ROSARIO,R-03,MUELLE-F,TRIGO,SHANGHAI,2020-09-24,21:05,2020-09-27,12:03 AM,5124.49,2.1,12,RECHAZADO
MOV-01134,B-030,COSCO-STAR,R-03,MUELLE-B,SOJA,SAO PAULO,22/07/2021,16:30,2021-07-24,07:31 PM,3661.78,7.8,10,RECHAZADO
MOV-01135,B-038,COSCO-TIGRE,R-05,MUELLE-F,GRANOS,SAO PAULO,2022-11-10,10:39,2022-11-11,4:46,4203.33,14.8,12,DESPACHADO
MOV-01136,B-015,ONE-PLATA,R-06,MUELLE-D,MINERALES,SANTA FE,2020-06-01,11:12,2020-06-04,17:25,6946.24,11.3,15,PENDIENTE
MOV-01137,B-030,ONE-PLATA,R-03,MUELLE-F,MAIZ,BUENOS AIRES,22/10/2023,21:00,2023-10-24,,4919.13,8.7,10,
MOV-01138,B-020,ZIM-NORTE,R-07,MUELLE-D,MINERALES,BUENOS AIRES,2020-09-15,AB:CD,2020-09-18,15:38,,14.4,12,
MOV-01139,B-016,CMA-ROSARIO,R-05,MUELLE-D,CONTENEDORES,HAMBURG,2024-03-25,6:40,2024-03-25,07:40 AM,3234.07,,10,EN_REVISION
MOV-01140,B-013,EVER-GLORY,R-02,MUELLE-E,CONTENEDORES,VALPARAISO,2022-01-01,22:24,2022-01-04,12:34 PM,5329.75,12.9,12,
MOV-01141,B-022,ONE-PARANA,R-07,MUELLE-B,ACEITE,BUENOS AIRES,2021-06-12,25:31:00,2021-06-12,1:09,5128.97,13.1,12,PENDIENTE
MOV-01142,B-028,CMA-LITORAL,R-04,MUELLE-F,ACEITE,SAO PAULO,2020-09-02,3:53,2020-09-04,07:27 AM,4494.89,9.7,12,EN_REVISION
MOV-01143,B-026,ONE-PLATA,R-03,MUELLE-F,ACEITE,SANTA FE,2021-09-28,1:11,2021-09-29,16:24,,,15,DESPACHADO
MOV-01144,B-033,COSCO-STAR,R-08,MUELLE-B,ACEITE,VALPARAISO,2023-12-12,22:30,2023-12-15,08:15 PM,5961.88,10.5,12,EN_REVISION
MOV-01145,B-030,EVERGREEN-02,R-06,MUELLE-B,MINERALES,HAMBURG,2021-12-21,27:01:00,2021-12-23,8:32,,6.6,15,PENDIENTE
MOV-01146,B-015,CMA-ROSARIO,R-05,MUELLE-D,GRANOS,HAMBURG,2024-06-14,3:45,2024-06-16,21:46,4481.85,13.0,15,PENDIENTE
MOV-01147,B-036,PIL-OESTE,R-06,MUELLE-B,TRIGO,ROTTERDAM,2023-03-13,13:46,2023-03-15,07:39 PM,5319.68,8.6,12,DESPACHADO
MOV-01148,B-029,MAERSK-LIMA,R-04,MUELLE-B,MAIZ,VALPARAISO,2022-03-18,21:58,2022-03-19,11:09 AM,5857.98,15.4,10,DESPACHADO
MOV-01149,B-023,MSC-GENOVA,R-03,MUELLE-F,MAIZ,MONTEVIDEO,2023-07-27,10:37,2023-07-29,5:45,3279.93,12.6,15,DESPACHADO
MOV-01150,B-013,CMA-ROSARIO,R-08,MUELLE-E,TRIGO,ROTTERDAM,25/03/2020,0:08,2020-03-27,8:53,7654.71,15.6,10,PENDIENTE
MOV-01151,B-024,EVERGREEN-02,R-08,MUELLE-B,SOJA,SANTA FE,2021-02-02,2:35,2021-02-04,5:0,5641.71,15.5,15,EN_REVISION
MOV-01152,B-022,EVER-GLORY,R-03,MUELLE-F,MINERALES,SHANGHAI,2020-02-07,0:38,2020-02-07,08:49 PM,3779.2,11.5,15,DESPACHADO
MOV-01153,B-014,,R-06,MUELLE-E,MINERALES,SHANGHAI,01/03/2020,6:10,2020-03-02,10:21 AM,3737.3,194.6,15,DESPACHADO
MOV-01154,B-035,MAERSK-PAMPAS,R-08,MUELLE-F,ACEITE,HAMBURG,2023-04-18,10:36,2023-04-19,sin dato,4191.98,15.2,10,EN_REVISION
MOV-01155,B-015,ZIM-NORTE,R-05,MUELLE-F,ACEITE,SANTA FE,2024-11-30,12:16,2024-12-01,08:35 AM,5562.04,11.1,12,EN_REVISION
MOV-01156,B-024,ZIM-NORTE,R-06,MUELLE-D,HARINA,BUENOS AIRES,2022-07-26,20:09,2022-07-29,____,6627.78,13.5,12,DESPACHADO
MOV-01157,B-034,CMA-ROSARIO,R-05,MUELLE-B,MINERALES,SANTA FE,2023-07-10,18:12,2023-07-12,12:29 AM,4070.5,12.9,12,EN_REVISION
MOV-01158,B-014,MSC-ALPHA,R-08,MUELLE-A,MAIZ,SHANGHAI,2020-11-12,7:00,2020-11-12,16:32,7827.94,149.6,10,RECHAZADO
MOV-01159,B-035,ONE-PARANA,R-07,MUELLE-F,GRANOS,SAO PAULO,2024-08-08,7:52,2024-08-10,17:52,5779.39,18.3,10,
MOV-01160,B-018,COSCO-TIGRE,R-02,MUELLE-C,TRIGO,SAO PAULO,2024-02-10,18:05,2024-02-13,14:34,5380.3,12.2,12,RECHAZADO
MOV-01161,B-001,MSC-ALPHA,R-05,MUELLE-C,CONTENEDORES,ROTTERDAM,2024-01-23,15:19,2024-01-24,0:58,4016.72,11.6,15,DESPACHADO
MOV-01162,B-038,ONE-PLATA,,MUELLE-A,ACEITE,SANTA FE,2024-10-29,4:42,2024-10-29,16:28,2836.28,13.4,10,DESPACHADO
MOV-01163,B-015,PIL-OESTE,R-02,MUELLE-A,CONTENEDORES,VALPARAISO,2022-07-10,12:59,2022-07-12,05:15 PM,3870.54,13.1,15,EN_REVISION
MOV-01164,B-024,EVER-GLORY,,MUELLE-E,MINERALES,MONTEVIDEO,25/02/2024,8:09,2024-02-26,,6347.81,11.9,12,RECHAZADO
MOV-01165,B-020,MAERSK-PAMPAS,R-07,MUELLE-B,GRANOS,SAO PAULO,2020-04-23,6:05,2020-04-24,39:23:00,5159.21,10.8,10,PENDIENTE
MOV-01166,B-010,PIL-OESTE,R-07,MUELLE-A,ACEITE,BUENOS AIRES,2021-12-10,14:45,2021-12-13,18:5,5577.54,15.8,12,EN_REVISION
MOV-01167,B-035,PIL-OESTE,R-06,MUELLE-F,CONTENEDORES,VALPARAISO,2021-10-31,21:24,2021-11-01,06:23 PM,3555.13,12.8,10,DESPACHADO
MOV-01168,B-019,CMA-ROSARIO,,MUELLE-E,ACEITE,BUENOS AIRES,2022-09-12,18:46,2022-09-13,6:44,6297.3,11.3,12,RECHAZADO
MOV-01169,B-011,MAERSK-LIMA,R-03,MUELLE-A,ACEITE,BUENOS AIRES,2024-06-19,12:10,2024-06-21,0:20,3287.42,7.2,15,DESPACHADO
MOV-01170,B-035,COSCO-STAR,R-05,MUELLE-A,TRIGO,SANTA FE,2024-03-29,16:53,2024-03-31,9:22,3873.0,18.6,15,RECHAZADO
MOV-01171,B-037,YANG-ESTE,R-08,MUELLE-A,MAIZ,VALPARAISO,2020-06-25,0:58,2020-06-25,02:08 PM,7750.98,12.2,10,EN_REVISION
MOV-01172,B-031,ZIM-DELTA,R-06,MUELLE-C,HARINA,BUENOS AIRES,2022-04-12,13:06,2022-04-14,22:35,4467.8,12.3,12,EN_REVISION
MOV-01173,B-037,EVER-GLORY,R-07,MUELLE-B,MINERALES,SHANGHAI,2021-01-21,6:45,2021-01-21,20:43,6705.74,8.5,12,PENDIENTE
MOV-01174,B-006,MAERSK-PAMPAS,R-03,MUELLE-B,GRANOS,ROTTERDAM,2021-07-19,8:12,2021-07-21,18:12,4699.89,,15,EN_REVISION
MOV-01175,B-029,COSCO-TIGRE,R-04,MUELLE-C,MAIZ,HAMBURG,2023-01-21,10:42,2023-01-24,8:58,5818.6,9.1,12,DESPACHADO
MOV-01176,B-022,YANG-MING,R-07,MUELLE-C,CONTENEDORES,BUENOS AIRES,2023-09-01,0:15,2023-09-02,01:54 AM,5888.26,15.8,12,RECHAZADO
MOV-01177,B-030,MSC-ALPHA,R-08,MUELLE-B,ACEITE,BUENOS AIRES,2022-03-21,18:43,2022-03-23,80:05:00,6508.01,15.0,12,EN_REVISION
MOV-01178,B-017,CMA-ROSARIO,R-02,MUELLE-A,MAIZ,MONTEVIDEO,2021-12-24,15:58,2021-12-26,14:34,,16.3,12,PENDIENTE
MOV-01179,B-010,MAERSK-LIMA,R-01,MUELLE-E,TRIGO,SHANGHAI,26/05/2023,4:10,2023-05-28,14:41,3745.37,19.7,10,PENDIENTE
MOV-01180,B-014,yang ming!!,R-08,MUELLE-D,MINERALES,SANTA FE,2021-09-28,9:25,2021-09-30,04:11 PM,6227.97,11.0,10,DESPACHADO
MOV-01181,B-022,PIL-OESTE,R-03,MUELLE-C,CONTENEDORES,MONTEVIDEO,2024-03-17,4:13,2024-03-18,____,5309.87,9.2,15,RECHAZADO
MOV-01182,B-017,PIL-SANTA,R-07,MUELLE-D,CONTENEDORES,BUENOS AIRES,2023-05-12,23:47,2023-05-15,11:43 AM,3290.84,17.6,12,DESPACHADO
MOV-01183,B-002,ZIM-DELTA,R-06,MUELLE-A,CONTENEDORES,SHANGHAI,2021-07-13,28:37:00,2021-07-14,05:24 PM,5267.81,9.9,12,RECHAZADO
MOV-01184,B-040,ZIM-NORTE,R-01,MUELLE-A,MAIZ,MONTEVIDEO,14/04/2024,11:11,2024-04-14,01:03 PM,5739.8,,15,DESPACHADO
MOV-01185,B-012,zim delta!!,R-02,MUELLE-E,CONTENEDORES,HAMBURG,2021-12-13,19:01,2021-12-15,05:17 AM,5571.91,12.3,15,PENDIENTE
MOV-01186,B-014,HAPAG-RIO,R-05,MUELLE-C,TRIGO,VALPARAISO,2020-08-20,11:58,2020-08-21,22:06,98263.27,,12,PENDIENTE
MOV-01187,B-034,MSC-GENOVA,R-04,MUELLE-C,SOJA,MONTEVIDEO,2020-01-26,0:23,2020-01-27,22:46,5580.29,14.6,15,PENDIENTE
MOV-01188,B-034,,R-03,MUELLE-D,MINERALES,SANTA FE,2022-11-01,3:07,2022-11-03,1:24,4997.8,10.7,12,DESPACHADO
MOV-01189,B-040,@#$%,R-05,MUELLE-A,MINERALES,SHANGHAI,2020-01-25,11:50,2020-01-26,,4835.33,11.5,15,PENDIENTE
MOV-01190,B-040,HAPAG-SUR,R-01,MUELLE-F,GRANOS,SAO PAULO,2021-08-25,1:21,2021-08-27,20:47,,9.6,15,
MOV-01191,B-007,COSCO-STAR,R-03,MUELLE-A,TRIGO,VALPARAISO,2022-12-29,0:04,2022-12-29,01:3,4290.01,12.9,12,DESPACHADO
MOV-01192,B-028,ONE-PLATA,R-07,MUELLE-B,SOJA,MONTEVIDEO,2023-05-22,0:19,2023-05-23,6:42,5626.15,9.1,15,EN_REVISION
MOV-01193,B-038,MSC-ALPHA,R-03,muelle  c!!,CONTENEDORES,SANTA FE,2022-07-10,13:19,2022-07-12,15:57,3452.63,12.4,10,DESPACHADO
MOV-01194,B-013,CMA-ROSARIO,R-01,MUELLE-E,ACEITE,MONTEVIDEO,2022-01-08,22:32,2022-01-11,11:45,,11.4,10,EN_REVISION
MOV-01195,B-013,YANG-ESTE,R-05,MUELLE-D,HARINA,VALPARAISO,2023-02-15,7:20,2023-02-17,4:16,5872.27,14.5,15,EN_REVISION
MOV-01196,B-011,EVER-GLORY,R-02,MUELLE-D,CONTENEDORES,SAO PAULO,2023-11-16,4:05,2023-11-18,11:03 PM,4947.06,,12,PENDIENTE
MOV-01197,B-008,YANG-MING,R-04,MUELLE-C,HARINA,MONTEVIDEO,2024-12-26,18:16,2024-12-28,5:53,6190.05,13.6,12,DESPACHADO
MOV-01198,B-018,HAPAG-SUR,R-03,MUELLE-C,CONTENEDORES,VALPARAISO,2020-12-21,8:28,2020-12-22,08:12 PM,96471.77,8.8,12,PENDIENTE
MOV-01199,B-018,HAPAG-SUR,R-03,MUELLE-F,TRIGO,SANTA FE,32/13/2021,8:20,2020-12-18,21:23,7120.08,10.6,15,EN_REVISION
MOV-01200,B-027,MSC-GENOVA,R-07,MUELLE-D,CONTENEDORES,BUENOS AIRES,2022-04-26,7:47,2022-04-28,07:36 AM,3274.43,16.2,15,DESPACHADO
MOV-01201,B-011,MSC-ALPHA,R-01,MUELLE-B,TRIGO,BUENOS AIRES,2021-01-18,15:10,2021-01-21,4:03,7531.65,13.8,10,RECHAZADO
MOV-01202,B-029,ONE-PLATA,R-05,MUELLE-B,GRANOS,SANTA FE,2020-10-06,8:25,2020-10-06,5:27,4783.15,14.4,12,DESPACHADO
MOV-01203,B-031,MAERSK-PAMPAS,R-04,MUELLE-D,MAIZ,SAO PAULO,2022-08-18,21:52,00/00/0000,24:00:00,4244.02,15.0,15,DESPACHADO
MOV-01204,B-028,MSC-GENOVA,R-03,MUELLE-E,ACEITE,ROTTERDAM,2022-05-08,6:22,2022-05-10,17:48,4813.3,12.2,15,RECHAZADO
MOV-01205,B-009,PIL-SANTA,R-06,MUELLE-E,HARINA,SANTA FE,2021-10-20,12:23,2021-10-21,09:36 AM,6629.32,11.6,10,EN_REVISION
MOV-01206,B-036,EVERGREEN-02,R-03,MUELLE-C,SOJA,MONTEVIDEO,2023-02-02,9:26,2023-02-04,05:21 PM,7652.99,9.5,15,PENDIENTE
MOV-01207,B-040,COSCO-TIGRE,R-08,MUELLE-C,GRANOS,MONTEVIDEO,2021-07-05,1:28,2021-07-05,18:43,5754.73,8.0,12,DESPACHADO
MOV-01208,B-025,ZIM-DELTA,R-06,MUELLE-B,HARINA,ROTTERDAM,2020-12-09,0:17,2020-12-09,12:59,4266.47,16.4,15,DESPACHADO
MOV-01209,B-033,EVER-GLORY,R-05,MUELLE-A,SOJA,HAMBURG,2021-05-17,6:53,2021-05-18,14:21 XM,5728.37,6.9,10,DESPACHADO
MOV-01210,B-005,EVER-GLORY,R-04,MUELLE-D,MINERALES,ROTTERDAM,2021-05-06,13:21,2021-05-09,06:23 AM,6948.5,10.1,12,RECHAZADO
MOV-01211,B-037,msc alpha!!,R-06,muelle  b!!,TRIGO,SANTA FE,2024-12-04,2:13,2024-12-06,4:14,5323.28,,15,PENDIENTE
MOV-01212,B-008,YANG-MING,R-05,MUELLE-E,MINERALES,ROTTERDAM,2021-08-08,17:15,2021-08-10,____,7199.03,16.4,12,PENDIENTE
MOV-01213,B-040,ONE-PARANA,R-08,MUELLE-D,SOJA,MONTEVIDEO,2024-04-18,17:38,2024-04-19,09:32 AM,3573.08,10.9,15,EN_REVISION
MOV-01214,B-020,@#$%,R-05,MUELLE-C,MAIZ,SAO PAULO,2020-12-13,9:55,2020-12-14,23:10,5457.39,,12,DESPACHADO
MOV-01215,B-003,YANG-ESTE,R-04,MUELLE-D,MINERALES,MONTEVIDEO,2023-11-29,0:03,2023-11-30,88:54:00,,9.2,15,EN_REVISION
MOV-01216,B-025,PIL-SANTA,R-06,MUELLE-D,ACEITE,MONTEVIDEO,2022-10-26,22:58,2022-10-28,05:13 AM,4023.03,15.6,15,RECHAZADO
MOV-01217,B-027,MAERSK-PAMPAS,R-02,MUELLE-D,CONTENEDORES,VALPARAISO,2021-05-04,12:16,2021-05-06,8:33,3851.56,10.7,15,DESPACHADO
MOV-01218,B-005,PIL-OESTE,R-03,MUELLE-A,MAIZ,ROTTERDAM,2024-09-15,22:56,2024-09-18,2:13 AM,6431.74,6.8,15,RECHAZADO
MOV-01219,B-012,HAPAG-RIO,R-06,MUELLE-E,SOJA,ROTTERDAM,2020-10-01,15:18,03-10-2020,10:39 PM,5074.85,,10,EN_REVISION
MOV-01220,B-025,@#$%,R-07,MUELLE-B,MAIZ,SAO PAULO,2021-02-26,20:47,2021-02-28,3:33 AM,147434.29,13.4,12,DESPACHADO
MOV-01221,B-034,HAPAG-RIO,R-08,MUELLE-C,CONTENEDORES,SAO PAULO,2024-09-14,13:05,2024-09-15,5:58 PM,6342.69,15.5,12,EN_REVISION
MOV-01222,B-005,MAERSK-LIMA,R-02,MUELLE-F,MAIZ,BUENOS AIRES,2023-07-29,12:27,2023-07-31,6:18,3376.9,12.4,10,RECHAZADO
MOV-01223,B-039,PIL-SANTA,R-01,MUELLE-B,MINERALES,SHANGHAI,2024-02-29,3:42,2024-03-01,6:56,3969.48,15.8,15,PENDIENTE
MOV-01224,B-005,CMA-ROSARIO,R-07,MUELLE-C,MAIZ,VALPARAISO,2021-12-29,5:51,00/00/0000,____,5460.22,8.1,15,EN_REVISION
MOV-01225,B-011,CMA-ROSARIO,R-07,MUELLE-A,ACEITE,VALPARAISO,2021-09-16,17:54,2021-09-18,6:38,7311.81,7.2,15,
MOV-01226,B-003,PIL-OESTE,,MUELLE-F,ACEITE,SHANGHAI,2021-03-02,25:37:00,2021-03-04,17:41,4952.93,8.4,10,RECHAZADO
MOV-01227,B-029,CMA-ROSARIO,R-01,MUELLE-F,MAIZ,SANTA FE,29/01/2023,3:04,2023-01-30,22:31,6694.52,9.9,15,PENDIENTE
MOV-01228,B-030,MAERSK-LIMA,R-01,muelle  c!!,CONTENEDORES,SHANGHAI,21/04/2023,13:31,2023-04-24,06-59,5784.03,6.6,10,RECHAZADO
MOV-01229,B-004,,R-07,muelle  e!!,SOJA,SANTA FE,2023-04-22,5:27,2023-04-24,2:46,3362.58,19.4,10,
MOV-01230,B-038,EVER-GLORY,R-01,MUELLE-D,TRIGO,SHANGHAI,2021-04-19,20:19,2021-04-22,07:42 PM,2907.23,16.2,15,
MOV-01231,B-019,CMA-ROSARIO,R-05,MUELLE-F,MAIZ,SHANGHAI,2023-09-05,1:12,07-09-2023,02:29 AM,,16.7,15,DESPACHADO
MOV-01232,B-029,MAERSK-PAMPAS,R-08,MUELLE-D,CONTENEDORES,SANTA FE,2023-03-28,10:57,00/00/0000,22:16,,7.0,15,RECHAZADO
MOV-01233,B-037,ONE-PARANA,R-08,MUELLE-F,GRANOS,MONTEVIDEO,2024-12-02,0:30,2024-12-02,02:41 AM,5011.86,9.8,10,RECHAZADO
MOV-01234,B-036,zim norte!!,R-03,MUELLE-A,TRIGO,SANTA FE,2021-10-16,14:17,2021-10-16,07:50 PM,1648.22,10.4,12,PENDIENTE
MOV-01235,B-022,CMA-LITORAL,R-02,MUELLE-B,CONTENEDORES,VALPARAISO,2020-07-13,22:47,2020-07-15,04:32 PM,4081.36,12.3,12,RECHAZADO
MOV-01236,B-008,ONE-PLATA,R-06,MUELLE-A,SOJA,BUENOS AIRES,2024-05-31,7:34,2024-06-02,18:51,-2018.25,8.6,10,EN_REVISION
MOV-01237,B-004,HAPAG-RIO,R-08,MUELLE-C,CONTENEDORES,SANTA FE,2021-12-05,12:12,2021-12-06,5:54,5892.0,10.8,15,PENDIENTE
MOV-01238,B-013,ZIM-NORTE,R-01,MUELLE-F,TRIGO,MONTEVIDEO,2022-08-08,2:24,2022-08-08,07:37 PM,6965.98,11.9,10,EN_REVISION
MOV-01239,B-036,EVERGREEN-02,R-05,MUELLE-D,MINERALES,MONTEVIDEO,2020-09-08,19:09,2020-09-09,0:47,143903.71,11.4,10,RECHAZADO
MOV-01240,B-033,EVERGREEN-02,R-05,MUELLE-C,ACEITE,VALPARAISO,2023-01-08,AB:CD,2023-01-10,10:43 AM,5914.75,8.6,12,DESPACHADO
MOV-01241,B-025,EVERGREEN-02,R-08,MUELLE-A,CONTENEDORES,ROTTERDAM,2024-06-13,11:03,2024-06-16,6:24,5567.45,,15,PENDIENTE
MOV-01242,B-034,YANG-ESTE,R-05,MUELLE-D,MINERALES,SAO PAULO,2020-02-03,17:18,2020-02-05,,5304.84,14.9,10,RECHAZADO
MOV-01243,B-028,ZIM-DELTA,R-05,MUELLE-F,TRIGO,SANTA FE,2020-07-19,12:26,2020-07-20,13:29,5398.75,11.6,15,PENDIENTE
MOV-01244,B-007,MSC-GENOVA,R-05,MUELLE-E,CONTENEDORES,BUENOS AIRES,2024-03-10,AB:CD,10-03-2024,20:22,2474.46,17.7,12,DESPACHADO
MOV-01245,B-005,MSC-GENOVA,,MUELLE-D,MINERALES,VALPARAISO,2024-10-03,4:58,2024-10-03,10:42 AM,7432.37,11.5,10,EN_REVISION
MOV-01246,B-034,EVERGREEN-02,R-01,MUELLE-B,TRIGO,SANTA FE,2022-06-07,14:06,2022-06-09,16:01,3715.55,8.2,12,EN_REVISION
MOV-01247,B-012,HAPAG-RIO,R-01,MUELLE-B,SOJA,SHANGHAI,2021-12-26,4:07,2021-12-28,0:24,6524.13,13.2,15,PENDIENTE
MOV-01248,B-016,EVER-GLORY,R-04,MUELLE-F,MAIZ,SHANGHAI,2023-05-14,12:52,2023-05-15,07:42 PM,4962.79,10.2,12,DESPACHADO
MOV-01249,B-023,ONE-PLATA,R-01,MUELLE-B,TRIGO,SANTA FE,2023-02-13,25:48:00,2023-02-15,8:13,3586.96,7.7,12,RECHAZADO
MOV-01250,B-007,EVER-GLORY,R-01,MUELLE-D,HARINA,VALPARAISO,2020-08-07,22:04,00/00/0000,23:16,3192.67,12.8,15,EN_REVISION
MOV-01251,B-025,COSCO-TIGRE,R-07,MUELLE-A,MINERALES,MONTEVIDEO,2024-10-09,15:16,2024-10-10,23:20,3475.79,15.0,12,PENDIENTE
MOV-01252,B-002,CMA-ROSARIO,R-07,MUELLE-E,ACEITE,HAMBURG,2022-05-07,17:18,2022-05-08,9:04,3714.01,15.3,12,RECHAZADO
MOV-01253,B-015,MSC-GENOVA,R-04,MUELLE-E,ACEITE,SAO PAULO,2020-03-26,16:41,2020-03-29,1:54 PM,6222.65,15.5,12,EN_REVISION
